,Zone de référence,Secteur institutionnel,TIME_PERIOD,OBS_VALUE,Multiplicateur d'unité,CURRENCY
65080,UNITED STATES,Ménages,1964-12-01,0.0028541646568296386,Millions,USD
65081,UNITED STATES,Ménages,1965-03-01,0.022301109479140768,Millions,USD
65082,UNITED STATES,Ménages,1965-06-01,0.011028720422090244,Millions,USD
65083,UNITED STATES,Ménages,1965-09-01,0.017182417657587434,Millions,USD
65084,UNITED STATES,Ménages,1965-12-01,0.028112948724052567,Millions,USD
65085,UNITED STATES,Ménages,1966-03-01,0.014762594904514925,Millions,USD
65086,UNITED STATES,Ménages,1966-06-01,0.002562231113331981,Millions,USD
65087,UNITED STATES,Ménages,1966-09-01,0.011419280918151253,Millions,USD
65088,UNITED STATES,Ménages,1966-12-01,0.004166095328103081,Millions,USD
65089,UNITED STATES,Ménages,1967-03-01,0.005762089646137447,Millions,USD
65090,UNITED STATES,Ménages,1967-06-01,0.013671695496333403,Millions,USD
65091,UNITED STATES,Ménages,1967-09-01,0.005120311452529336,Millions,USD
65092,UNITED STATES,Ménages,1967-12-01,0.006119141204527168,Millions,USD
65093,UNITED STATES,Ménages,1968-03-01,0.023965273311023605,Millions,USD
65094,UNITED STATES,Ménages,1968-06-01,0.015227440515634072,Millions,USD
65095,UNITED STATES,Ménages,1968-09-01,0.018741780665826102,Millions,USD
65096,UNITED STATES,Ménages,1968-12-01,0.0045105811062513546,Millions,USD
65097,UNITED STATES,Ménages,1969-03-01,0.01108822851136182,Millions,USD
65098,UNITED STATES,Ménages,1969-06-01,0.0064510319567301355,Millions,USD
65099,UNITED STATES,Ménages,1969-09-01,0.004875274071038271,Millions,USD
65100,UNITED STATES,Ménages,1969-12-01,0.007992587454241251,Millions,USD
65101,UNITED STATES,Ménages,1970-03-01,0.006204495760061102,Millions,USD
65102,UNITED STATES,Ménages,1970-06-01,0.004530213922869786,Millions,USD
65103,UNITED STATES,Ménages,1970-09-01,0.0087670831266069,Millions,USD
65104,UNITED STATES,Ménages,1970-12-01,-0.0027149157434495086,Millions,USD
65105,UNITED STATES,Ménages,1971-03-01,0.019195276673213302,Millions,USD
65106,UNITED STATES,Ménages,1971-06-01,0.00919053704006978,Millions,USD
65107,UNITED STATES,Ménages,1971-09-01,0.007973060288029021,Millions,USD
65108,UNITED STATES,Ménages,1971-12-01,0.016592501787336733,Millions,USD
65109,UNITED STATES,Ménages,1972-03-01,0.013198023642861045,Millions,USD
65110,UNITED STATES,Ménages,1972-06-01,0.0190365471815106,Millions,USD
65111,UNITED STATES,Ménages,1972-09-01,0.015411260839410135,Millions,USD
65112,UNITED STATES,Ménages,1972-12-01,0.023466442331439907,Millions,USD
65113,UNITED STATES,Ménages,1973-03-01,0.01825761007563087,Millions,USD
65114,UNITED STATES,Ménages,1973-06-01,-0.0004506947840965392,Millions,USD
65115,UNITED STATES,Ménages,1973-09-01,0.003519544681927833,Millions,USD
65116,UNITED STATES,Ménages,1973-12-01,-0.00298247085111214,Millions,USD
65117,UNITED STATES,Ménages,1974-03-01,-0.008946884241982422,Millions,USD
65118,UNITED STATES,Ménages,1974-06-01,0.0036007926803558465,Millions,USD
65119,UNITED STATES,Ménages,1974-09-01,0.004295599167321473,Millions,USD
65120,UNITED STATES,Ménages,1974-12-01,-0.014617147135745578,Millions,USD
65121,UNITED STATES,Ménages,1975-03-01,0.008387506226949615,Millions,USD
65122,UNITED STATES,Ménages,1975-06-01,0.016448428992507758,Millions,USD
65123,UNITED STATES,Ménages,1975-09-01,0.014212807811523565,Millions,USD
65124,UNITED STATES,Ménages,1975-12-01,0.010753163983088454,Millions,USD
65125,UNITED STATES,Ménages,1976-03-01,0.019993699002580856,Millions,USD
65126,UNITED STATES,Ménages,1976-06-01,0.009200543979843712,Millions,USD
65127,UNITED STATES,Ménages,1976-09-01,0.010528707982301766,Millions,USD
65128,UNITED STATES,Ménages,1976-12-01,0.012974914038625496,Millions,USD
65129,UNITED STATES,Ménages,1977-03-01,0.011786816084121021,Millions,USD
65130,UNITED STATES,Ménages,1977-06-01,0.005422556021629665,Millions,USD
65131,UNITED STATES,Ménages,1977-09-01,0.00945532697958762,Millions,USD
65132,UNITED STATES,Ménages,1977-12-01,0.01503540765239375,Millions,USD
65133,UNITED STATES,Ménages,1978-03-01,0.005617926776216864,Millions,USD
65134,UNITED STATES,Ménages,1978-06-01,0.02137883546873498,Millions,USD
65135,UNITED STATES,Ménages,1978-09-01,0.00419909076219982,Millions,USD
65136,UNITED STATES,Ménages,1978-12-01,0.00806933668313392,Millions,USD
65137,UNITED STATES,Ménages,1979-03-01,0.005179028963419485,Millions,USD
65138,UNITED STATES,Ménages,1979-06-01,-0.0006491669321404547,Millions,USD
65139,UNITED STATES,Ménages,1979-09-01,0.009730899999019105,Millions,USD
65140,UNITED STATES,Ménages,1979-12-01,0.00248836092095317,Millions,USD
65141,UNITED STATES,Ménages,1980-03-01,-0.0014295154957260081,Millions,USD
65142,UNITED STATES,Ménages,1980-06-01,-0.02252072403794325,Millions,USD
65143,UNITED STATES,Ménages,1980-09-01,0.010969193123319121,Millions,USD
65144,UNITED STATES,Ménages,1980-12-01,0.01351101036830249,Millions,USD
65145,UNITED STATES,Ménages,1981-03-01,0.003349899480115104,Millions,USD
65146,UNITED STATES,Ménages,1981-06-01,7.259793874525577e-05,Millions,USD
65147,UNITED STATES,Ménages,1981-09-01,0.004625741781645321,Millions,USD
65148,UNITED STATES,Ménages,1981-12-01,-0.006840085126884277,Millions,USD
65149,UNITED STATES,Ménages,1982-03-01,0.007365959023636348,Millions,USD
65150,UNITED STATES,Ménages,1982-06-01,0.003046161840447592,Millions,USD
65151,UNITED STATES,Ménages,1982-09-01,0.0067035803420965046,Millions,USD
65152,UNITED STATES,Ménages,1982-12-01,0.017516770815062754,Millions,USD
65153,UNITED STATES,Ménages,1983-03-01,0.00988705115044497,Millions,USD
65154,UNITED STATES,Ménages,1983-06-01,0.020362584495862812,Millions,USD
65155,UNITED STATES,Ménages,1983-09-01,0.01793207780000805,Millions,USD
65156,UNITED STATES,Ménages,1983-12-01,0.015935865953223383,Millions,USD
65157,UNITED STATES,Ménages,1984-03-01,0.008298912395406255,Millions,USD
65158,UNITED STATES,Ménages,1984-06-01,0.014009712662454543,Millions,USD
65159,UNITED STATES,Ménages,1984-09-01,0.0074161766782412375,Millions,USD
65160,UNITED STATES,Ménages,1984-12-01,0.012953373292363901,Millions,USD
65161,UNITED STATES,Ménages,1985-03-01,0.016989426760795512,Millions,USD
65162,UNITED STATES,Ménages,1985-06-01,0.00918070633932544,Millions,USD
65163,UNITED STATES,Ménages,1985-09-01,0.018994895206177587,Millions,USD
65164,UNITED STATES,Ménages,1985-12-01,0.0021659301310266166,Millions,USD
65165,UNITED STATES,Ménages,1986-03-01,0.008742226742958437,Millions,USD
65166,UNITED STATES,Ménages,1986-06-01,0.010895679806049552,Millions,USD
65167,UNITED STATES,Ménages,1986-09-01,0.017684153302527816,Millions,USD
65168,UNITED STATES,Ménages,1986-12-01,0.006122118488317119,Millions,USD
65169,UNITED STATES,Ménages,1987-03-01,0.0009455427457276677,Millions,USD
65170,UNITED STATES,Ménages,1987-06-01,0.013635825912291732,Millions,USD
65171,UNITED STATES,Ménages,1987-09-01,0.011406595131731923,Millions,USD
65172,UNITED STATES,Ménages,1987-12-01,0.0021144926276301934,Millions,USD
65173,UNITED STATES,Ménages,1988-03-01,0.017668961953750006,Millions,USD
65174,UNITED STATES,Ménages,1988-06-01,0.007385389285481381,Millions,USD
65175,UNITED STATES,Ménages,1988-09-01,0.008887150974813407,Millions,USD
65176,UNITED STATES,Ménages,1988-12-01,0.011370244064976553,Millions,USD
65177,UNITED STATES,Ménages,1989-03-01,0.004638554784140769,Millions,USD
65178,UNITED STATES,Ménages,1989-06-01,0.0046671071020858435,Millions,USD
65179,UNITED STATES,Ménages,1989-09-01,0.009680706237616521,Millions,USD
65180,UNITED STATES,Ménages,1989-12-01,0.004346110196324915,Millions,USD
65181,UNITED STATES,Ménages,1990-03-01,0.00841603378798994,Millions,USD
65182,UNITED STATES,Ménages,1990-06-01,0.003046303370791481,Millions,USD
65183,UNITED STATES,Ménages,1990-09-01,0.0039616852873090025,Millions,USD
65184,UNITED STATES,Ménages,1990-12-01,-0.007607498917655109,Millions,USD
65185,UNITED STATES,Ménages,1991-03-01,-0.0037603457515931193,Millions,USD
65186,UNITED STATES,Ménages,1991-06-01,0.008287554865117341,Millions,USD
65187,UNITED STATES,Ménages,1991-09-01,0.004985816325647985,Millions,USD
65188,UNITED STATES,Ménages,1991-12-01,-0.000500380352683627,Millions,USD
65189,UNITED STATES,Ménages,1992-03-01,0.018723456830182394,Millions,USD
65190,UNITED STATES,Ménages,1992-06-01,0.006788319227472472,Millions,USD
65191,UNITED STATES,Ménages,1992-09-01,0.010719146581030348,Millions,USD
65192,UNITED STATES,Ménages,1992-12-01,0.011918785759216455,Millions,USD
65193,UNITED STATES,Ménages,1993-03-01,0.003834010822174161,Millions,USD
65194,UNITED STATES,Ménages,1993-06-01,0.00909595250054096,Millions,USD
65195,UNITED STATES,Ménages,1993-09-01,0.011129260097816562,Millions,USD
65196,UNITED STATES,Ménages,1993-12-01,0.008778264875156427,Millions,USD
65197,UNITED STATES,Ménages,1994-03-01,0.0114377698340824,Millions,USD
65198,UNITED STATES,Ménages,1994-06-01,0.007780562743758157,Millions,USD
65199,UNITED STATES,Ménages,1994-09-01,0.0076248693294280745,Millions,USD
65200,UNITED STATES,Ménages,1994-12-01,0.010811372869408808,Millions,USD
65201,UNITED STATES,Ménages,1995-03-01,0.002488923177219382,Millions,USD
65202,UNITED STATES,Ménages,1995-06-01,0.008766660139244209,Millions,USD
65203,UNITED STATES,Ménages,1995-09-01,0.009062429055399113,Millions,USD
65204,UNITED STATES,Ménages,1995-12-01,0.006975585396767459,Millions,USD
65205,UNITED STATES,Ménages,1996-03-01,0.00922276975812264,Millions,USD
65206,UNITED STATES,Ménages,1996-06-01,0.010757795828556738,Millions,USD
65207,UNITED STATES,Ménages,1996-09-01,0.006054093918792303,Millions,USD
65208,UNITED STATES,Ménages,1996-12-01,0.007965161051205483,Millions,USD
65209,UNITED STATES,Ménages,1997-03-01,0.010540934715279393,Millions,USD
65210,UNITED STATES,Ménages,1997-06-01,0.004501876642384772,Millions,USD
65211,UNITED STATES,Ménages,1997-09-01,0.017037554800610533,Millions,USD
65212,UNITED STATES,Ménages,1997-12-01,0.011952053925739614,Millions,USD
65213,UNITED STATES,Ménages,1998-03-01,0.01011530139211625,Millions,USD
65214,UNITED STATES,Ménages,1998-06-01,0.01760922326017278,Millions,USD
65215,UNITED STATES,Ménages,1998-09-01,0.013040442082743464,Millions,USD
65216,UNITED STATES,Ménages,1998-12-01,0.014446857526621448,Millions,USD
65217,UNITED STATES,Ménages,1999-03-01,0.010270867582283127,Millions,USD
65218,UNITED STATES,Ménages,1999-06-01,0.015314038153746656,Millions,USD
65219,UNITED STATES,Ménages,1999-09-01,0.011242123531272075,Millions,USD
65220,UNITED STATES,Ménages,1999-12-01,0.014627112430399825,Millions,USD
65221,UNITED STATES,Ménages,2000-03-01,0.015120560445117004,Millions,USD
65222,UNITED STATES,Ménages,2000-06-01,0.00933752188889625,Millions,USD
65223,UNITED STATES,Ménages,2000-09-01,0.009580857486810812,Millions,USD
65224,UNITED STATES,Ménages,2000-12-01,0.008736926168887882,Millions,USD
65225,UNITED STATES,Ménages,2001-03-01,0.0036268853482277486,Millions,USD
65226,UNITED STATES,Ménages,2001-06-01,0.002008931998958019,Millions,USD
65227,UNITED STATES,Ménages,2001-09-01,0.0034798275688998626,Millions,USD
65228,UNITED STATES,Ménages,2001-12-01,0.016135091006474367,Millions,USD
65229,UNITED STATES,Ménages,2002-03-01,0.0022264197755277326,Millions,USD
65230,UNITED STATES,Ménages,2002-06-01,0.005058266827344893,Millions,USD
65231,UNITED STATES,Ménages,2002-09-01,0.006998255853933433,Millions,USD
65232,UNITED STATES,Ménages,2002-12-01,0.005562055534885202,Millions,USD
65233,UNITED STATES,Ménages,2003-03-01,0.004925615294451902,Millions,USD
65234,UNITED STATES,Ménages,2003-06-01,0.011449820490536222,Millions,USD
65235,UNITED STATES,Ménages,2003-09-01,0.014139881572418078,Millions,USD
65236,UNITED STATES,Ménages,2003-12-01,0.006884523865850367,Millions,USD
65237,UNITED STATES,Ménages,2004-03-01,0.009323717876271953,Millions,USD
65238,UNITED STATES,Ménages,2004-06-01,0.0054564413663176214,Millions,USD
65239,UNITED STATES,Ménages,2004-09-01,0.011746175083479082,Millions,USD
65240,UNITED STATES,Ménages,2004-12-01,0.011311067288626742,Millions,USD
65241,UNITED STATES,Ménages,2005-03-01,0.006354159466355203,Millions,USD
65242,UNITED STATES,Ménages,2005-06-01,0.011081985739383127,Millions,USD
65243,UNITED STATES,Ménages,2005-09-01,0.008296919679429582,Millions,USD
65244,UNITED STATES,Ménages,2005-12-01,0.0018432006065360884,Millions,USD
65245,UNITED STATES,Ménages,2006-03-01,0.010904578252372232,Millions,USD
65246,UNITED STATES,Ménages,2006-06-01,0.0051844537470440155,Millions,USD
65247,UNITED STATES,Ménages,2006-09-01,0.006421684066307165,Millions,USD
65248,UNITED STATES,Ménages,2006-12-01,0.009539110250298188,Millions,USD
65249,UNITED STATES,Ménages,2007-03-01,0.0061676483272998794,Millions,USD
65250,UNITED STATES,Ménages,2007-06-01,0.002624085835237322,Millions,USD
65251,UNITED STATES,Ménages,2007-09-01,0.006670918285897498,Millions,USD
65252,UNITED STATES,Ménages,2007-12-01,0.003940759787757431,Millions,USD
65253,UNITED STATES,Ménages,2008-03-01,-0.001371167459875311,Millions,USD
65254,UNITED STATES,Ménages,2008-06-01,0.0027556439447871117,Millions,USD
65255,UNITED STATES,Ménages,2008-09-01,-0.007707289382335336,Millions,USD
65256,UNITED STATES,Ménages,2008-12-01,-0.00899942949179311,Millions,USD
65257,UNITED STATES,Ménages,2009-03-01,-0.002539448413150236,Millions,USD
65258,UNITED STATES,Ménages,2009-06-01,-0.004915877720821027,Millions,USD
65259,UNITED STATES,Ménages,2009-09-01,0.006724782831823095,Millions,USD
65260,UNITED STATES,Ménages,2009-12-01,-0.0011016813106097256,Millions,USD
65261,UNITED STATES,Ménages,2010-03-01,0.005795431222237912,Millions,USD
65262,UNITED STATES,Ménages,2010-06-01,0.00896764499394731,Millions,USD
65263,UNITED STATES,Ménages,2010-09-01,0.0071344881558055295,Millions,USD
65264,UNITED STATES,Ménages,2010-12-01,0.0061291704308550354,Millions,USD
65265,UNITED STATES,Ménages,2011-03-01,0.0038200117205697826,Millions,USD
65266,UNITED STATES,Ménages,2011-06-01,0.0010289533378793347,Millions,USD
65267,UNITED STATES,Ménages,2011-09-01,0.00304330108307016,Millions,USD
65268,UNITED STATES,Ménages,2011-12-01,0.0017251249812111347,Millions,USD
65269,UNITED STATES,Ménages,2012-03-01,0.007212728588736006,Millions,USD
65270,UNITED STATES,Ménages,2012-06-01,0.0017562872869767432,Millions,USD
65271,UNITED STATES,Ménages,2012-09-01,0.0020278797120940606,Millions,USD
65272,UNITED STATES,Ménages,2012-12-01,0.003985249346229569,Millions,USD
65273,UNITED STATES,Ménages,2013-03-01,0.006501853227692811,Millions,USD
65274,UNITED STATES,Ménages,2013-06-01,0.0028578185501229036,Millions,USD
65275,UNITED STATES,Ménages,2013-09-01,0.004065533200070748,Millions,USD
65276,UNITED STATES,Ménages,2013-12-01,0.008806903817990541,Millions,USD
65277,UNITED STATES,Ménages,2014-03-01,0.0035976920375615506,Millions,USD
65278,UNITED STATES,Ménages,2014-06-01,0.009605948860112123,Millions,USD
65279,UNITED STATES,Ménages,2014-09-01,0.00988386482677428,Millions,USD
65280,UNITED STATES,Ménages,2014-12-01,0.011523469786774987,Millions,USD
65281,UNITED STATES,Ménages,2015-03-01,0.007672669932119458,Millions,USD
65282,UNITED STATES,Ménages,2015-06-01,0.00688278936752873,Millions,USD
65283,UNITED STATES,Ménages,2015-09-01,0.0070408970423134765,Millions,USD
65284,UNITED STATES,Ménages,2015-12-01,0.004067290744646623,Millions,USD
65285,UNITED STATES,Ménages,2016-03-01,0.007549532734218101,Millions,USD
65286,UNITED STATES,Ménages,2016-06-01,0.004960272182552572,Millions,USD
65287,UNITED STATES,Ménages,2016-09-01,0.006956201767206016,Millions,USD
65288,UNITED STATES,Ménages,2016-12-01,0.005156381897295281,Millions,USD
65289,UNITED STATES,Ménages,2017-03-01,0.0076886316581732395,Millions,USD
65290,UNITED STATES,Ménages,2017-06-01,0.00495939538718182,Millions,USD
65291,UNITED STATES,Ménages,2017-09-01,0.0067776002183379536,Millions,USD
65292,UNITED STATES,Ménages,2017-12-01,0.010928713873924245,Millions,USD
65293,UNITED STATES,Ménages,2018-03-01,0.007241060071605743,Millions,USD
65294,UNITED STATES,Ménages,2018-06-01,0.005354182166928512,Millions,USD
65295,UNITED STATES,Ménages,2018-09-01,0.0046088292252659535,Millions,USD
65296,UNITED STATES,Ménages,2018-12-01,0.0031241898700067328,Millions,USD
65297,UNITED STATES,Ménages,2019-03-01,0.0011662298279366823,Millions,USD
65298,UNITED STATES,Ménages,2019-06-01,0.008013762060272045,Millions,USD
65299,UNITED STATES,Ménages,2019-09-01,0.010169747789804617,Millions,USD
65300,UNITED STATES,Ménages,2019-12-01,0.006433547186020405,Millions,USD
65301,UNITED STATES,Ménages,2020-03-01,-0.01643139050480724,Millions,USD
65302,UNITED STATES,Ménages,2020-06-01,-0.08610256691114182,Millions,USD
65303,UNITED STATES,Ménages,2020-09-01,0.08881746184854089,Millions,USD
65304,UNITED STATES,Ménages,2020-12-01,0.01370247260836499,Millions,USD
65305,UNITED STATES,Ménages,2021-03-01,0.02142935708038296,Millions,USD
65306,UNITED STATES,Ménages,2021-06-01,0.03241768333206463,Millions,USD
65307,UNITED STATES,Ménages,2021-09-01,0.007001879722193793,Millions,USD
65308,UNITED STATES,Ménages,2021-12-01,0.00988683956917824,Millions,USD
65309,UNITED STATES,Ménages,2022-03-01,-2.7341284178805658e-05,Millions,USD
65310,UNITED STATES,Ménages,2022-06-01,0.004930982043087173,Millions,USD
65311,UNITED STATES,Ménages,2022-09-01,0.003864181178614645,Millions,USD
65312,UNITED STATES,Ménages,2022-12-01,0.0029081006866005232,Millions,USD
65313,UNITED STATES,Ménages,2023-03-01,0.0093240493330633,Millions,USD
65314,UNITED STATES,Ménages,2023-06-01,0.00200506110880716,Millions,USD
65315,UNITED STATES,Ménages,2023-09-01,0.00767936855721274,Millions,USD
65316,UNITED STATES,Ménages,2023-12-01,0.0073439230723360005,Millions,USD
66543,United Kingdom,Ménages,1995-03-01,,Millions,GBP
66544,United Kingdom,Ménages,1995-06-01,0.00645477184540133,Millions,GBP
66545,United Kingdom,Ménages,1995-09-01,0.009416048084618822,Millions,GBP
66546,United Kingdom,Ménages,1995-12-01,0.01631919072568322,Millions,GBP
66547,United Kingdom,Ménages,1996-03-01,0.00296259280411193,Millions,GBP
66548,United Kingdom,Ménages,1996-06-01,0.008698835240705138,Millions,GBP
66549,United Kingdom,Ménages,1996-09-01,0.008265962379790714,Millions,GBP
66550,United Kingdom,Ménages,1996-12-01,0.01598648297374572,Millions,GBP
66551,United Kingdom,Ménages,1997-03-01,0.009919209612186508,Millions,GBP
66552,United Kingdom,Ménages,1997-06-01,0.013841117033197348,Millions,GBP
66553,United Kingdom,Ménages,1997-09-01,0.01449310184095065,Millions,GBP
66554,United Kingdom,Ménages,1997-12-01,0.004902541268976712,Millions,GBP
66555,United Kingdom,Ménages,1998-03-01,0.007131746405844908,Millions,GBP
66556,United Kingdom,Ménages,1998-06-01,0.011106274834669527,Millions,GBP
66557,United Kingdom,Ménages,1998-09-01,0.017251754337240133,Millions,GBP
66558,United Kingdom,Ménages,1998-12-01,0.00023206818254206674,Millions,GBP
66559,United Kingdom,Ménages,1999-03-01,0.00864822076846794,Millions,GBP
66560,United Kingdom,Ménages,1999-06-01,0.016521209661051417,Millions,GBP
66561,United Kingdom,Ménages,1999-09-01,0.009898925360949162,Millions,GBP
66562,United Kingdom,Ménages,1999-12-01,0.00658146206872301,Millions,GBP
66563,United Kingdom,Ménages,2000-03-01,0.013836329749854936,Millions,GBP
66564,United Kingdom,Ménages,2000-06-01,0.010530530358149992,Millions,GBP
66565,United Kingdom,Ménages,2000-09-01,0.010978898531460501,Millions,GBP
66566,United Kingdom,Ménages,2000-12-01,0.009890434049726116,Millions,GBP
66567,United Kingdom,Ménages,2001-03-01,0.002541237737171853,Millions,GBP
66568,United Kingdom,Ménages,2001-06-01,0.004599260788492376,Millions,GBP
66569,United Kingdom,Ménages,2001-09-01,0.013850622097190568,Millions,GBP
66570,United Kingdom,Ménages,2001-12-01,0.009178435987969191,Millions,GBP
66571,United Kingdom,Ménages,2002-03-01,0.0015428224336910823,Millions,GBP
66572,United Kingdom,Ménages,2002-06-01,0.004128071289082325,Millions,GBP
66573,United Kingdom,Ménages,2002-09-01,0.010694498131684105,Millions,GBP
66574,United Kingdom,Ménages,2002-12-01,0.00804356833248332,Millions,GBP
66575,United Kingdom,Ménages,2003-03-01,0.00697158801234643,Millions,GBP
66576,United Kingdom,Ménages,2003-06-01,0.013642554093354908,Millions,GBP
66577,United Kingdom,Ménages,2003-09-01,0.006934683873665692,Millions,GBP
66578,United Kingdom,Ménages,2003-12-01,0.006137092494751251,Millions,GBP
66579,United Kingdom,Ménages,2004-03-01,0.004914887599654527,Millions,GBP
66580,United Kingdom,Ménages,2004-06-01,0.009097132425648358,Millions,GBP
66581,United Kingdom,Ménages,2004-09-01,0.004760074171227036,Millions,GBP
66582,United Kingdom,Ménages,2004-12-01,0.00843601717961695,Millions,GBP
66583,United Kingdom,Ménages,2005-03-01,0.010385204802785264,Millions,GBP
66584,United Kingdom,Ménages,2005-06-01,0.0008099073760472475,Millions,GBP
66585,United Kingdom,Ménages,2005-09-01,0.011314813724913275,Millions,GBP
66586,United Kingdom,Ménages,2005-12-01,0.005714140223764375,Millions,GBP
66587,United Kingdom,Ménages,2006-03-01,-0.005309164819188195,Millions,GBP
66588,United Kingdom,Ménages,2006-06-01,0.0008944316177941225,Millions,GBP
66589,United Kingdom,Ménages,2006-09-01,0.008191629643891085,Millions,GBP
66590,United Kingdom,Ménages,2006-12-01,-0.000976449901994747,Millions,GBP
66591,United Kingdom,Ménages,2007-03-01,0.011653111644094993,Millions,GBP
66592,United Kingdom,Ménages,2007-06-01,0.010064314642633132,Millions,GBP
66593,United Kingdom,Ménages,2007-09-01,0.02149520505154956,Millions,GBP
66594,United Kingdom,Ménages,2007-12-01,-0.00044919128292486565,Millions,GBP
66595,United Kingdom,Ménages,2008-03-01,0.004054908928750489,Millions,GBP
66596,United Kingdom,Ménages,2008-06-01,-0.00870023274069387,Millions,GBP
66597,United Kingdom,Ménages,2008-09-01,-0.0169905357297907,Millions,GBP
66598,United Kingdom,Ménages,2008-12-01,-0.021993901771171553,Millions,GBP
66599,United Kingdom,Ménages,2009-03-01,-0.0023987746018900857,Millions,GBP
66600,United Kingdom,Ménages,2009-06-01,-0.00028246132452636186,Millions,GBP
66601,United Kingdom,Ménages,2009-09-01,0.004661928669231319,Millions,GBP
66602,United Kingdom,Ménages,2009-12-01,0.008051111760103646,Millions,GBP
66603,United Kingdom,Ménages,2010-03-01,-0.005343615202477947,Millions,GBP
66604,United Kingdom,Ménages,2010-06-01,0.023395135422809687,Millions,GBP
66605,United Kingdom,Ménages,2010-09-01,-0.000987357606167305,Millions,GBP
66606,United Kingdom,Ménages,2010-12-01,0.0010797806673537025,Millions,GBP
66607,United Kingdom,Ménages,2011-03-01,-0.0062714317836864986,Millions,GBP
66608,United Kingdom,Ménages,2011-06-01,-0.004727070877778572,Millions,GBP
66609,United Kingdom,Ménages,2011-09-01,0.0033712016255658117,Millions,GBP
66610,United Kingdom,Ménages,2011-12-01,0.0018127037964106307,Millions,GBP
66611,United Kingdom,Ménages,2012-03-01,0.002024999734947741,Millions,GBP
66612,United Kingdom,Ménages,2012-06-01,0.004542633034253063,Millions,GBP
66613,United Kingdom,Ménages,2012-09-01,0.011575569474482572,Millions,GBP
66614,United Kingdom,Ménages,2012-12-01,0.01452167665668247,Millions,GBP
66615,United Kingdom,Ménages,2013-03-01,-0.004043721455329163,Millions,GBP
66616,United Kingdom,Ménages,2013-06-01,0.011167101190905582,Millions,GBP
66617,United Kingdom,Ménages,2013-09-01,0.012389001746078154,Millions,GBP
66618,United Kingdom,Ménages,2013-12-01,0.0037279252133239904,Millions,GBP
66619,United Kingdom,Ménages,2014-03-01,0.0024738242648729702,Millions,GBP
66620,United Kingdom,Ménages,2014-06-01,0.006772889766300194,Millions,GBP
66621,United Kingdom,Ménages,2014-09-01,0.015037942650453884,Millions,GBP
66622,United Kingdom,Ménages,2014-12-01,0.002985873392441718,Millions,GBP
66623,United Kingdom,Ménages,2015-03-01,0.005238191294841821,Millions,GBP
66624,United Kingdom,Ménages,2015-06-01,0.005560446389270002,Millions,GBP
66625,United Kingdom,Ménages,2015-09-01,0.00929555886007094,Millions,GBP
66626,United Kingdom,Ménages,2015-12-01,-0.000902498293863685,Millions,GBP
66627,United Kingdom,Ménages,2016-03-01,0.022496656463160347,Millions,GBP
66628,United Kingdom,Ménages,2016-06-01,0.009489946587833531,Millions,GBP
66629,United Kingdom,Ménages,2016-09-01,0.009314148414089951,Millions,GBP
66630,United Kingdom,Ménages,2016-12-01,0.0015043306953930191,Millions,GBP
66631,United Kingdom,Ménages,2017-03-01,0.008516834821128194,Millions,GBP
66632,United Kingdom,Ménages,2017-06-01,-0.0010677473564152384,Millions,GBP
66633,United Kingdom,Ménages,2017-09-01,0.007764625858603047,Millions,GBP
66634,United Kingdom,Ménages,2017-12-01,0.0024678263542159407,Millions,GBP
66635,United Kingdom,Ménages,2018-03-01,0.004105924434157915,Millions,GBP
66636,United Kingdom,Ménages,2018-06-01,-0.002454678257537646,Millions,GBP
66637,United Kingdom,Ménages,2018-09-01,0.009029636653902884,Millions,GBP
66638,United Kingdom,Ménages,2018-12-01,0.007907924281401968,Millions,GBP
66639,United Kingdom,Ménages,2019-03-01,-0.0017291032268724749,Millions,GBP
66640,United Kingdom,Ménages,2019-06-01,0.0038100248878274456,Millions,GBP
66641,United Kingdom,Ménages,2019-09-01,0.0015871286516473404,Millions,GBP
66642,United Kingdom,Ménages,2019-12-01,-0.0035249569302593375,Millions,GBP
66643,United Kingdom,Ménages,2020-03-01,-0.023717572363820882,Millions,GBP
66644,United Kingdom,Ménages,2020-06-01,-0.22112490480737845,Millions,GBP
66645,United Kingdom,Ménages,2020-09-01,0.19209578793804516,Millions,GBP
66646,United Kingdom,Ménages,2020-12-01,-0.018978277992227732,Millions,GBP
66647,United Kingdom,Ménages,2021-03-01,-0.026060415042383434,Millions,GBP
66648,United Kingdom,Ménages,2021-06-01,0.11301948494345271,Millions,GBP
66649,United Kingdom,Ménages,2021-09-01,0.023373467426500705,Millions,GBP
66650,United Kingdom,Ménages,2021-12-01,-0.006100934579439277,Millions,GBP
66651,United Kingdom,Ménages,2022-03-01,0.009222621752147608,Millions,GBP
66652,United Kingdom,Ménages,2022-06-01,-0.0031812760882528046,Millions,GBP
66653,United Kingdom,Ménages,2022-09-01,-0.008336000334995375,Millions,GBP
66654,United Kingdom,Ménages,2022-12-01,-0.0013421968595609401,Millions,GBP
66655,United Kingdom,Ménages,2023-03-01,0.007994539430566494,Millions,GBP
66656,United Kingdom,Ménages,2023-06-01,0.0036704339801287844,Millions,GBP
66657,United Kingdom,Ménages,2023-09-01,-0.008499192472229078,Millions,GBP
66658,United Kingdom,Ménages,2023-12-01,-0.004176125928111674,Millions,GBP
74487,Korea,Ménages,1970-03-01,,Millions,KRW
74488,Korea,Ménages,1970-06-01,0.03561249766933905,Millions,KRW
